sample_uid,source_group_code,taxon_candidate,origin_label_source,stored_coordinate_discrepancy
farmed_hypophthalmichthys_molitrix__00003,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00004,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00005,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00006,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00007,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00008,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00009,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00010,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00011,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00012,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.00019999999999242846
farmed_hypophthalmichthys_molitrix__00013,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00014,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00015,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00016,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00017,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00018,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00019,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00020,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00021,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00022,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00023,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00024,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00025,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0001999999999782176
farmed_hypophthalmichthys_molitrix__00026,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00027,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00028,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00029,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00030,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00031,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00032,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00033,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00034,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0001999999999782176
farmed_hypophthalmichthys_molitrix__00035,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00036,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00037,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.00015000000001919034
farmed_hypophthalmichthys_molitrix__00038,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00039,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0001999999999497959
farmed_hypophthalmichthys_molitrix__00040,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00041,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00042,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00043,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00044,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.00020000000003506102
farmed_hypophthalmichthys_molitrix__00045,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00046,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.00020000000003506102
farmed_hypophthalmichthys_molitrix__00047,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00048,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.00020000000003506102
farmed_hypophthalmichthys_molitrix__00049,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00050,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00051,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00052,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00053,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00054,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00055,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00056,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00057,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00058,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.00019999999999242846
farmed_hypophthalmichthys_molitrix__00059,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.00015000000001919034
farmed_hypophthalmichthys_molitrix__00060,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00061,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.00020000000003506102
farmed_hypophthalmichthys_molitrix__00062,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00063,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00064,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00065,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00066,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00067,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00068,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00069,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00070,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00071,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00072,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00073,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00074,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00075,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00076,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00077,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00078,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00079,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00080,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00081,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00082,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00083,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00084,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00085,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00086,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00087,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00088,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00089,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00090,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00091,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00092,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00093,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.00015000000001919034
farmed_hypophthalmichthys_molitrix__00094,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00095,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00096,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00097,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00098,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00099,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00100,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00101,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00102,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_hypophthalmichthys_molitrix__00103,farmed_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,farmed,0.0002000000000066393
farmed_carassius_auratus__00001,farmed_carassius_auratus,Carassius auratus,farmed,0.00023999999996249244
farmed_carassius_auratus__00002,farmed_carassius_auratus,Carassius auratus,farmed,0.00015999999999394277
farmed_carassius_auratus__00003,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00004,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00005,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00006,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00007,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00008,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00009,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00010,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00011,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00012,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00013,farmed_carassius_auratus,Carassius auratus,farmed,0.00016000000002236447
farmed_carassius_auratus__00014,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00015,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00016,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00017,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00018,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00019,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00020,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00021,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00022,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00023,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00024,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00025,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00026,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00027,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00028,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00029,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00030,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00031,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00032,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00033,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00034,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00035,farmed_carassius_auratus,Carassius auratus,farmed,0.00015999999999394277
farmed_carassius_auratus__00036,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00037,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00038,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00039,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00040,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00041,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00042,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00043,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00044,farmed_carassius_auratus,Carassius auratus,farmed,0.00043296189208777045
farmed_carassius_auratus__00045,farmed_carassius_auratus,Carassius auratus,farmed,0.0003000000000383807
farmed_carassius_auratus__00046,farmed_carassius_auratus,Carassius auratus,farmed,0.00016000000000815362
farmed_carassius_auratus__00047,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00048,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00049,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00050,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00051,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00052,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00053,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00054,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00055,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00056,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00057,farmed_carassius_auratus,Carassius auratus,farmed,0.00016000000002236447
farmed_carassius_auratus__00058,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00059,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00060,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00061,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00062,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00063,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00064,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00065,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00066,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00067,farmed_carassius_auratus,Carassius auratus,farmed,0.00026599999995369217
farmed_carassius_auratus__00068,farmed_carassius_auratus,Carassius auratus,farmed,0.00016000000002236447
farmed_carassius_auratus__00069,farmed_carassius_auratus,Carassius auratus,farmed,0.00022400000000288856
farmed_carassius_auratus__00070,farmed_carassius_auratus,Carassius auratus,farmed,0.00024000000001933586
farmed_carassius_auratus__00071,farmed_carassius_auratus,Carassius auratus,farmed,0.0001880000000085147
farmed_carassius_auratus__00072,farmed_carassius_auratus,Carassius auratus,farmed,0.0002599999999688407
farmed_carassius_auratus__00073,farmed_carassius_auratus,Carassius auratus,farmed,0.000263000000003899
farmed_carassius_auratus__00074,farmed_carassius_auratus,Carassius auratus,farmed,0.00026000000002568413
farmed_carassius_auratus__00075,farmed_carassius_auratus,Carassius auratus,farmed,0.0002420000000000755
farmed_carassius_auratus__00076,farmed_carassius_auratus,Carassius auratus,farmed,0.0001790000000028158
farmed_carassius_auratus__00077,farmed_carassius_auratus,Carassius auratus,farmed,0.00018799999998009298
farmed_carassius_auratus__00078,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00079,farmed_carassius_auratus,Carassius auratus,farmed,0.00016000000002236447
farmed_carassius_auratus__00080,farmed_carassius_auratus,Carassius auratus,farmed,0.00022999999998774
farmed_carassius_auratus__00081,farmed_carassius_auratus,Carassius auratus,farmed,0.00023299999998016574
farmed_carassius_auratus__00082,farmed_carassius_auratus,Carassius auratus,farmed,0.00022000000001298758
farmed_carassius_auratus__00083,farmed_carassius_auratus,Carassius auratus,farmed,0.00020499999999401552
farmed_carassius_auratus__00084,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00085,farmed_carassius_auratus,Carassius auratus,farmed,0.00032000000004472895
farmed_carassius_auratus__00086,farmed_carassius_auratus,Carassius auratus,farmed,0.00033600000000433283
farmed_carassius_auratus__00087,farmed_carassius_auratus,Carassius auratus,farmed,5.684341886080802e-14
farmed_carassius_auratus__00088,farmed_carassius_auratus,Carassius auratus,farmed,0.00024199999995744292
farmed_carassius_auratus__00089,farmed_carassius_auratus,Carassius auratus,farmed,0.00019200000002683737
farmed_carassius_auratus__00090,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00091,farmed_carassius_auratus,Carassius auratus,farmed,0.00023999999999091415
farmed_carassius_auratus__00092,farmed_carassius_auratus,Carassius auratus,farmed,0.00023699999999848842
farmed_carassius_auratus__00093,farmed_carassius_auratus,Carassius auratus,farmed,0.0002499999999940883
farmed_carassius_auratus__00094,farmed_carassius_auratus,Carassius auratus,farmed,0.000279999999975189
farmed_carassius_auratus__00095,farmed_carassius_auratus,Carassius auratus,farmed,0.00021999999999877673
farmed_carassius_auratus__00096,farmed_carassius_auratus,Carassius auratus,farmed,5.684341886080802e-14
farmed_carassius_auratus__00097,farmed_carassius_auratus,Carassius auratus,farmed,0.00022799999999278953
farmed_carassius_auratus__00098,farmed_carassius_auratus,Carassius auratus,farmed,0.000183999999990192
farmed_carassius_auratus__00099,farmed_carassius_auratus,Carassius auratus,farmed,0.00019000000003188688
farmed_carassius_auratus__00100,farmed_carassius_auratus,Carassius auratus,farmed,0.00025199999998903877
farmed_carassius_auratus__00101,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00102,farmed_carassius_auratus,Carassius auratus,farmed,0.00023800000002438537
farmed_carassius_auratus__00103,farmed_carassius_auratus,Carassius auratus,farmed,0.00023999999996249244
farmed_carassius_auratus__00104,farmed_carassius_auratus,Carassius auratus,farmed,0.00022999999998774
farmed_carassius_auratus__00105,farmed_carassius_auratus,Carassius auratus,farmed,0.00024000000001933586
farmed_carassius_auratus__00106,farmed_carassius_auratus,Carassius auratus,farmed,0.00022000000001298758
farmed_carassius_auratus__00107,farmed_carassius_auratus,Carassius auratus,farmed,0.00023800000001017452
farmed_carassius_auratus__00108,farmed_carassius_auratus,Carassius auratus,farmed,0.0002570000000332584
farmed_carassius_auratus__00109,farmed_carassius_auratus,Carassius auratus,farmed,0.0002550000000383079
farmed_carassius_auratus__00110,farmed_carassius_auratus,Carassius auratus,farmed,0.00021499999999718966
farmed_carassius_auratus__00111,farmed_carassius_auratus,Carassius auratus,farmed,0.0002579999999738902
farmed_carassius_auratus__00112,farmed_carassius_auratus,Carassius auratus,farmed,0.0002639999999587417
farmed_carassius_auratus__00113,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00114,farmed_carassius_auratus,Carassius auratus,farmed,0.0002550000000383079
farmed_carassius_auratus__00115,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00116,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00117,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00118,farmed_carassius_auratus,Carassius auratus,farmed,0.00019000000000346517
farmed_carassius_auratus__00119,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00120,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00121,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00122,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00123,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00124,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00125,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00126,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00127,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00128,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00129,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00130,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00131,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00132,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00133,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00134,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00135,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00136,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00137,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00138,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00139,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
farmed_carassius_auratus__00140,farmed_carassius_auratus,Carassius auratus,farmed,0.0002000000000066393
