sample_uid,original_image,width,height
farmed_mylopharyngodon_piceus__00052,青鱼/qingyu (28)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00053,青鱼/qingyu (29)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00054,青鱼/qingyu (3)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00055,青鱼/qingyu (30)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00056,青鱼/qingyu (31)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00057,青鱼/qingyu (32)_0.jpg,450,800
farmed_mylopharyngodon_piceus__00058,青鱼/qingyu (33)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00059,青鱼/qingyu (34)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00060,青鱼/qingyu (35)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00061,青鱼/qingyu (36)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00062,青鱼/qingyu (37)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00063,青鱼/qingyu (38)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00064,青鱼/qingyu (39)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00065,青鱼/qingyu (4)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00066,青鱼/qingyu (40)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00067,青鱼/qingyu (41)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00068,青鱼/qingyu (42)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00069,青鱼/qingyu (43)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00070,青鱼/qingyu (44)_0.jpg,450,800
farmed_mylopharyngodon_piceus__00071,青鱼/qingyu (45)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00072,青鱼/qingyu (46)_0.jpg,450,800
farmed_mylopharyngodon_piceus__00073,青鱼/qingyu (47)_0.jpg,450,800
farmed_mylopharyngodon_piceus__00074,青鱼/qingyu (48)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00075,青鱼/qingyu (49)_0.jpg,450,800
farmed_mylopharyngodon_piceus__00076,青鱼/qingyu (5)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00077,青鱼/qingyu (50)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00078,青鱼/qingyu (51)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00079,青鱼/qingyu (52)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00080,青鱼/qingyu (53)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00081,青鱼/qingyu (54)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00082,青鱼/qingyu (55)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00083,青鱼/qingyu (56)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00084,青鱼/qingyu (57)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00085,青鱼/qingyu (58)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00086,青鱼/qingyu (59)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00087,青鱼/qingyu (6)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00088,青鱼/qingyu (60)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00089,青鱼/qingyu (61)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00090,青鱼/qingyu (62)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00091,青鱼/qingyu (63)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00092,青鱼/qingyu (64)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00093,青鱼/qingyu (65)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00094,青鱼/qingyu (66)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00095,青鱼/qingyu (67)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00096,青鱼/qingyu (68)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00097,青鱼/qingyu (69)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00098,青鱼/qingyu (7)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00099,青鱼/qingyu (70)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00100,青鱼/qingyu (71)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00101,青鱼/qingyu (72)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00102,青鱼/qingyu (73)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00103,青鱼/qingyu (74)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00104,青鱼/qingyu (75)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00105,青鱼/qingyu (76)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00106,青鱼/qingyu (77)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00107,青鱼/qingyu (78)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00108,青鱼/qingyu (79)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00109,青鱼/qingyu (8)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00110,青鱼/qingyu (80)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00111,青鱼/qingyu (81)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00112,青鱼/qingyu (82)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00113,青鱼/qingyu (83)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00114,青鱼/qingyu (84)_0.jpg,600,800
farmed_mylopharyngodon_piceus__00115,青鱼/qingyu (85)_0.jpg,600,800
farmed_mylopharyngodon_piceus__00116,青鱼/qingyu (86)_0.jpg,600,800
farmed_mylopharyngodon_piceus__00117,青鱼/qingyu (87)_0.jpg,600,800
farmed_mylopharyngodon_piceus__00118,青鱼/qingyu (88)_0.jpg,600,800
farmed_mylopharyngodon_piceus__00119,青鱼/qingyu (89)_0.jpg,600,800
farmed_mylopharyngodon_piceus__00120,青鱼/qingyu (9)_0.jpg,800,450
farmed_mylopharyngodon_piceus__00121,青鱼/qingyu (90)_0.jpg,800,600
farmed_mylopharyngodon_piceus__00122,青鱼/qingyu (91)_0.jpg,600,800
farmed_mylopharyngodon_piceus__00123,青鱼/qingyu (92)_0.jpg,600,800
farmed_mylopharyngodon_piceus__00124,青鱼/qingyu (93)_0.jpg,600,800
farmed_mylopharyngodon_piceus__00125,青鱼/qingyu (94)_0.jpg,600,800
farmed_mylopharyngodon_piceus__00126,青鱼/qingyu (95)_0.jpg,600,800
farmed_mylopharyngodon_piceus__00127,青鱼/qingyu (96)_0.jpg,600,800
farmed_mylopharyngodon_piceus__00128,青鱼/qingyu (97)_0.jpg,600,800
farmed_mylopharyngodon_piceus__00129,青鱼/qingyu (98)_0.jpg,600,800
farmed_mylopharyngodon_piceus__00130,青鱼/qingyu (99)_0.jpg,600,800
farmed_mylopharyngodon_piceus__00131,青鱼/安庆西江青鱼_0.jpg,800,533
farmed_mylopharyngodon_piceus__00132,青鱼/安庆西江青鱼整体1_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00001,鲢鱼/yangzhilian (1)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00002,鲢鱼/yangzhilian (10)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00003,鲢鱼/yangzhilian (100)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00004,鲢鱼/yangzhilian (101)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00005,鲢鱼/yangzhilian (102)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00006,鲢鱼/yangzhilian (103)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00007,鲢鱼/yangzhilian (11)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00008,鲢鱼/yangzhilian (12)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00009,鲢鱼/yangzhilian (13)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00010,鲢鱼/yangzhilian (14)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00011,鲢鱼/yangzhilian (15)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00012,鲢鱼/yangzhilian (16)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00013,鲢鱼/yangzhilian (17)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00014,鲢鱼/yangzhilian (18)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00015,鲢鱼/yangzhilian (19)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00016,鲢鱼/yangzhilian (2)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00017,鲢鱼/yangzhilian (20)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00018,鲢鱼/yangzhilian (21)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00019,鲢鱼/yangzhilian (22)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00020,鲢鱼/yangzhilian (23)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00021,鲢鱼/yangzhilian (24)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00022,鲢鱼/yangzhilian (25)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00023,鲢鱼/yangzhilian (26)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00024,鲢鱼/yangzhilian (27)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00025,鲢鱼/yangzhilian (28)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00026,鲢鱼/yangzhilian (29)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00027,鲢鱼/yangzhilian (3)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00028,鲢鱼/yangzhilian (30)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00029,鲢鱼/yangzhilian (31)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00030,鲢鱼/yangzhilian (32)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00031,鲢鱼/yangzhilian (33)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00032,鲢鱼/yangzhilian (34)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00033,鲢鱼/yangzhilian (35)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00034,鲢鱼/yangzhilian (36)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00035,鲢鱼/yangzhilian (37)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00036,鲢鱼/yangzhilian (38)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00037,鲢鱼/yangzhilian (39)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00038,鲢鱼/yangzhilian (4)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00039,鲢鱼/yangzhilian (40)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00040,鲢鱼/yangzhilian (41)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00041,鲢鱼/yangzhilian (42)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00042,鲢鱼/yangzhilian (43)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00043,鲢鱼/yangzhilian (44)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00044,鲢鱼/yangzhilian (45)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00045,鲢鱼/yangzhilian (46)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00046,鲢鱼/yangzhilian (47)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00047,鲢鱼/yangzhilian (48)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00048,鲢鱼/yangzhilian (49)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00049,鲢鱼/yangzhilian (5)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00050,鲢鱼/yangzhilian (50)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00051,鲢鱼/yangzhilian (51)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00052,鲢鱼/yangzhilian (52)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00053,鲢鱼/yangzhilian (53)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00054,鲢鱼/yangzhilian (54)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00055,鲢鱼/yangzhilian (55)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00056,鲢鱼/yangzhilian (56)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00057,鲢鱼/yangzhilian (57)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00058,鲢鱼/yangzhilian (58)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00059,鲢鱼/yangzhilian (59)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00060,鲢鱼/yangzhilian (6)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00061,鲢鱼/yangzhilian (60)_0.jpg,800,450
farmed_hypophthalmichthys_molitrix__00062,鲢鱼/yangzhilian (61)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00063,鲢鱼/yangzhilian (62)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00064,鲢鱼/yangzhilian (63)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00065,鲢鱼/yangzhilian (64)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00066,鲢鱼/yangzhilian (65)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00067,鲢鱼/yangzhilian (66)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00068,鲢鱼/yangzhilian (67)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00069,鲢鱼/yangzhilian (68)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00070,鲢鱼/yangzhilian (69)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00071,鲢鱼/yangzhilian (7)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00072,鲢鱼/yangzhilian (70)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00073,鲢鱼/yangzhilian (71)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00074,鲢鱼/yangzhilian (72)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00075,鲢鱼/yangzhilian (73)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00076,鲢鱼/yangzhilian (74)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00077,鲢鱼/yangzhilian (75)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00078,鲢鱼/yangzhilian (76)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00079,鲢鱼/yangzhilian (77)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00080,鲢鱼/yangzhilian (78)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00081,鲢鱼/yangzhilian (79)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00082,鲢鱼/yangzhilian (8)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00083,鲢鱼/yangzhilian (80)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00084,鲢鱼/yangzhilian (81)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00085,鲢鱼/yangzhilian (82)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00086,鲢鱼/yangzhilian (83)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00087,鲢鱼/yangzhilian (84)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00088,鲢鱼/yangzhilian (85)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00089,鲢鱼/yangzhilian (86)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00090,鲢鱼/yangzhilian (87)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00091,鲢鱼/yangzhilian (88)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00092,鲢鱼/yangzhilian (89)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00093,鲢鱼/yangzhilian (9)_0.jpg,450,800
farmed_hypophthalmichthys_molitrix__00094,鲢鱼/yangzhilian (90)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00095,鲢鱼/yangzhilian (91)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00096,鲢鱼/yangzhilian (92)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00097,鲢鱼/yangzhilian (93)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00098,鲢鱼/yangzhilian (94)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00099,鲢鱼/yangzhilian (95)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00100,鲢鱼/yangzhilian (96)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00101,鲢鱼/yangzhilian (97)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00102,鲢鱼/yangzhilian (98)_0.jpg,600,800
farmed_hypophthalmichthys_molitrix__00103,鲢鱼/yangzhilian (99)_0.jpg,600,800
farmed_carassius_auratus__00001,鲫鱼/jiyu (1)_0.jpg,800,533
farmed_carassius_auratus__00002,鲫鱼/jiyu (10)_0.jpg,800,360
farmed_carassius_auratus__00003,鲫鱼/jiyu (100)_0.jpg,600,800
farmed_carassius_auratus__00004,鲫鱼/jiyu (101)_0.jpg,600,800
farmed_carassius_auratus__00005,鲫鱼/jiyu (102)_0.jpg,600,800
farmed_carassius_auratus__00006,鲫鱼/jiyu (103)_0.jpg,600,800
farmed_carassius_auratus__00007,鲫鱼/jiyu (104)_0.jpg,600,800
farmed_carassius_auratus__00008,鲫鱼/jiyu (105)_0.jpg,600,800
farmed_carassius_auratus__00009,鲫鱼/jiyu (106)_0.jpg,600,800
farmed_carassius_auratus__00010,鲫鱼/jiyu (107)_0.jpg,600,800
farmed_carassius_auratus__00011,鲫鱼/jiyu (108)_0.jpg,600,800
farmed_carassius_auratus__00012,鲫鱼/jiyu (109)_0.jpg,600,800
farmed_carassius_auratus__00013,鲫鱼/jiyu (11)_0.jpg,360,800
farmed_carassius_auratus__00014,鲫鱼/jiyu (110)_0.jpg,600,800
farmed_carassius_auratus__00015,鲫鱼/jiyu (111)_0.jpg,600,800
farmed_carassius_auratus__00016,鲫鱼/jiyu (112)_0.jpg,600,800
farmed_carassius_auratus__00017,鲫鱼/jiyu (113)_0.jpg,600,800
farmed_carassius_auratus__00018,鲫鱼/jiyu (114)_0.jpg,600,800
farmed_carassius_auratus__00019,鲫鱼/jiyu (115)_0.jpg,600,800
farmed_carassius_auratus__00020,鲫鱼/jiyu (116)_0.jpg,600,800
farmed_carassius_auratus__00021,鲫鱼/jiyu (117)_0.jpg,600,800
farmed_carassius_auratus__00022,鲫鱼/jiyu (118)_0.jpg,600,800
farmed_carassius_auratus__00023,鲫鱼/jiyu (119)_0.jpg,600,800
farmed_carassius_auratus__00024,鲫鱼/jiyu (12)_0.jpg,800,600
farmed_carassius_auratus__00025,鲫鱼/jiyu (120)_0.jpg,600,800
farmed_carassius_auratus__00026,鲫鱼/jiyu (121)_0.jpg,600,800
farmed_carassius_auratus__00027,鲫鱼/jiyu (122)_0.jpg,600,800
farmed_carassius_auratus__00028,鲫鱼/jiyu (123)_0.jpg,600,800
farmed_carassius_auratus__00029,鲫鱼/jiyu (124)_0.jpg,600,800
farmed_carassius_auratus__00030,鲫鱼/jiyu (125)_0.jpg,600,800
farmed_carassius_auratus__00031,鲫鱼/jiyu (126)_0.jpg,600,800
farmed_carassius_auratus__00032,鲫鱼/jiyu (127)_0.jpg,600,800
farmed_carassius_auratus__00033,鲫鱼/jiyu (128)_0.jpg,600,800
farmed_carassius_auratus__00034,鲫鱼/jiyu (129)_0.jpg,600,800
farmed_carassius_auratus__00035,鲫鱼/jiyu (13)_0.jpg,800,360
farmed_carassius_auratus__00036,鲫鱼/jiyu (130)_0.jpg,600,800
farmed_carassius_auratus__00037,鲫鱼/jiyu (131)_0.jpg,600,800
farmed_carassius_auratus__00038,鲫鱼/jiyu (132)_0.jpg,600,800
farmed_carassius_auratus__00039,鲫鱼/jiyu (133)_0.jpg,600,800
farmed_carassius_auratus__00040,鲫鱼/jiyu (134)_0.jpg,600,800
farmed_carassius_auratus__00041,鲫鱼/jiyu (135)_0.jpg,600,800
farmed_carassius_auratus__00042,鲫鱼/jiyu (136)_0.jpg,600,800
farmed_carassius_auratus__00043,鲫鱼/jiyu (137)_0.jpg,600,800
farmed_carassius_auratus__00044,鲫鱼/jiyu (138)_0.jpg,600,799
farmed_carassius_auratus__00045,鲫鱼/jiyu (139)_0.jpg,800,602
farmed_carassius_auratus__00046,鲫鱼/jiyu (14)_0.jpg,360,800
farmed_carassius_auratus__00047,鲫鱼/jiyu (140)_0.jpg,800,600
farmed_carassius_auratus__00048,鲫鱼/jiyu (141)_0.jpg,800,600
farmed_carassius_auratus__00049,鲫鱼/jiyu (142)_0.jpg,800,600
farmed_carassius_auratus__00050,鲫鱼/jiyu (143)_0.jpg,800,600
farmed_carassius_auratus__00051,鲫鱼/jiyu (144)_0.jpg,800,600
farmed_carassius_auratus__00052,鲫鱼/jiyu (145)_0.jpg,800,600
farmed_carassius_auratus__00053,鲫鱼/jiyu (146)_0.jpg,800,600
farmed_carassius_auratus__00054,鲫鱼/jiyu (147)_0.jpg,800,600
farmed_carassius_auratus__00055,鲫鱼/jiyu (148)_0.jpg,800,600
farmed_carassius_auratus__00056,鲫鱼/jiyu (149)_0.jpg,800,600
farmed_carassius_auratus__00057,鲫鱼/jiyu (15)_0.jpg,360,800
farmed_carassius_auratus__00058,鲫鱼/jiyu (150)_0.jpg,800,600
farmed_carassius_auratus__00059,鲫鱼/jiyu (151)_0.jpg,800,600
farmed_carassius_auratus__00060,鲫鱼/jiyu (152)_0.jpg,800,600
farmed_carassius_auratus__00061,鲫鱼/jiyu (153)_0.jpg,800,600
farmed_carassius_auratus__00062,鲫鱼/jiyu (154)_0.jpg,800,600
farmed_carassius_auratus__00063,鲫鱼/jiyu (155)_0.jpg,800,600
farmed_carassius_auratus__00064,鲫鱼/jiyu (156)_0.jpg,800,600
farmed_carassius_auratus__00065,鲫鱼/jiyu (157)_0.jpg,800,600
farmed_carassius_auratus__00066,鲫鱼/jiyu (158)_0.jpg,800,600
farmed_carassius_auratus__00067,鲫鱼/jiyu (159)_0.jpg,800,549
farmed_carassius_auratus__00068,鲫鱼/jiyu (16)_0.jpg,800,360
farmed_carassius_auratus__00069,鲫鱼/jiyu (160)_0.jpg,800,464
farmed_carassius_auratus__00070,鲫鱼/jiyu (161)_0.jpg,800,488
farmed_carassius_auratus__00071,鲫鱼/jiyu (162)_0.jpg,800,442
farmed_carassius_auratus__00072,鲫鱼/jiyu (163)_0.jpg,800,566
farmed_carassius_auratus__00073,鲫鱼/jiyu (164)_0.jpg,800,537
farmed_carassius_auratus__00074,鲫鱼/jiyu (165)_0.jpg,800,532
farmed_carassius_auratus__00075,鲫鱼/jiyu (166)_0.jpg,800,502
farmed_carassius_auratus__00076,鲫鱼/jiyu (167)_0.jpg,800,451
farmed_carassius_auratus__00077,鲫鱼/jiyu (168)_0.jpg,800,426
farmed_carassius_auratus__00078,鲫鱼/jiyu (169)_0.jpg,800,450
farmed_carassius_auratus__00079,鲫鱼/jiyu (17)_0.jpg,800,360
farmed_carassius_auratus__00080,鲫鱼/jiyu (170)_0.jpg,800,466
farmed_carassius_auratus__00081,鲫鱼/jiyu (171)_0.jpg,800,497
farmed_carassius_auratus__00082,鲫鱼/jiyu (172)_0.jpg,800,460
farmed_carassius_auratus__00083,鲫鱼/jiyu (173)_0.jpg,800,515
farmed_carassius_auratus__00084,鲫鱼/jiyu (174)_0.jpg,800,600
farmed_carassius_auratus__00085,鲫鱼/jiyu (175)_0.jpg,800,670
farmed_carassius_auratus__00086,鲫鱼/jiyu (176)_0.jpg,800,696
farmed_carassius_auratus__00087,鲫鱼/jiyu (177)_0.jpg,800,625
farmed_carassius_auratus__00088,鲫鱼/jiyu (178)_0.jpg,800,643
farmed_carassius_auratus__00089,鲫鱼/jiyu (179)_0.jpg,800,512
farmed_carassius_auratus__00090,鲫鱼/jiyu (18)_0.jpg,600,800
farmed_carassius_auratus__00091,鲫鱼/jiyu (180)_0.jpg,800,505
farmed_carassius_auratus__00092,鲫鱼/jiyu (181)_0.jpg,800,481
farmed_carassius_auratus__00093,鲫鱼/jiyu (182)_0.jpg,800,571
farmed_carassius_auratus__00094,鲫鱼/jiyu (183)_0.jpg,800,606
farmed_carassius_auratus__00095,鲫鱼/jiyu (184)_0.jpg,800,535
farmed_carassius_auratus__00096,鲫鱼/jiyu (185)_0.jpg,800,500
farmed_carassius_auratus__00097,鲫鱼/jiyu (186)_0.jpg,800,498
farmed_carassius_auratus__00098,鲫鱼/jiyu (187)_0.jpg,800,488
farmed_carassius_auratus__00099,鲫鱼/jiyu (188)_0.jpg,800,435
farmed_carassius_auratus__00100,鲫鱼/jiyu (189)_0.jpg,800,578
farmed_carassius_auratus__00101,鲫鱼/jiyu (19)_0.jpg,800,600
farmed_carassius_auratus__00102,鲫鱼/jiyu (190)_0.jpg,800,551
farmed_carassius_auratus__00103,鲫鱼/jiyu (191)_0.jpg,800,492
farmed_carassius_auratus__00104,鲫鱼/jiyu (192)_0.jpg,800,530
farmed_carassius_auratus__00105,鲫鱼/jiyu (193)_0.jpg,800,499
farmed_carassius_auratus__00106,鲫鱼/jiyu (194)_0.jpg,800,468
farmed_carassius_auratus__00107,鲫鱼/jiyu (195)_0.jpg,800,477
farmed_carassius_auratus__00108,鲫鱼/jiyu (196)_0.jpg,800,517
farmed_carassius_auratus__00109,鲫鱼/jiyu (197)_0.jpg,800,535
farmed_carassius_auratus__00110,鲫鱼/jiyu (198)_0.jpg,800,477
farmed_carassius_auratus__00111,鲫鱼/jiyu (199)_0.jpg,800,517
farmed_carassius_auratus__00112,鲫鱼/jiyu (2)_0.jpg,800,533
farmed_carassius_auratus__00113,鲫鱼/jiyu (20)_0.jpg,800,600
farmed_carassius_auratus__00114,鲫鱼/jiyu (200)_0.jpg,800,535
farmed_carassius_auratus__00115,鲫鱼/jiyu (201)_0.jpg,600,800
farmed_carassius_auratus__00116,鲫鱼/jiyu (202)_0.jpg,600,800
farmed_carassius_auratus__00117,鲫鱼/jiyu (203)_0.jpg,600,800
farmed_carassius_auratus__00118,鲫鱼/jiyu (204)_0.jpg,800,410
farmed_carassius_auratus__00119,鲫鱼/jiyu (205)_0.jpg,800,600
farmed_carassius_auratus__00120,鲫鱼/jiyu (206)_0.jpg,600,800
farmed_carassius_auratus__00121,鲫鱼/jiyu (207)_0.jpg,600,800
farmed_carassius_auratus__00122,鲫鱼/jiyu (208)_0.jpg,800,600
farmed_carassius_auratus__00123,鲫鱼/jiyu (209)_0.jpg,800,600
farmed_carassius_auratus__00124,鲫鱼/jiyu (21)_0.jpg,600,800
farmed_carassius_auratus__00125,鲫鱼/jiyu (210)_0.jpg,600,800
farmed_carassius_auratus__00126,鲫鱼/jiyu (211)_0.jpg,600,800
farmed_carassius_auratus__00127,鲫鱼/jiyu (212)_0.jpg,600,800
farmed_carassius_auratus__00128,鲫鱼/jiyu (213)_0.jpg,600,800
farmed_carassius_auratus__00129,鲫鱼/jiyu (214)_0.jpg,800,600
farmed_carassius_auratus__00130,鲫鱼/jiyu (215)_0.jpg,800,600
farmed_carassius_auratus__00131,鲫鱼/jiyu (216)_0.jpg,800,600
farmed_carassius_auratus__00132,鲫鱼/jiyu (217)_0.jpg,800,600
farmed_carassius_auratus__00133,鲫鱼/jiyu (218)_0.jpg,800,600
farmed_carassius_auratus__00134,鲫鱼/jiyu (219)_0.jpg,800,600
farmed_carassius_auratus__00135,鲫鱼/jiyu (22)_0.jpg,800,600
farmed_carassius_auratus__00136,鲫鱼/jiyu (220)_0.jpg,800,600
